# t theta omega l v E_kin E_pot E_elastic E_tot
6.00000 0.49453 0.20320 1.32259 -0.51056 0.16645 1.55448 0.52033 2.24126
6.01000 0.49640 0.16923 1.31776 -0.45581 0.12875 1.56025 0.50485 2.19386
6.02000 0.49792 0.13466 1.31348 -0.40084 0.09598 1.56452 0.49134 2.15184
6.03000 0.49909 0.09957 1.30974 -0.34566 0.06824 1.56727 0.47970 2.11522
6.04000 0.49991 0.06404 1.30656 -0.29027 0.04563 1.56849 0.46991 2.08403
6.05000 0.50037 0.02819 1.30394 -0.23467 0.02821 1.56817 0.46189 2.05828
6.06000 0.50047 -0.00791 1.30187 -0.17889 0.01605 1.56631 0.45563 2.03799
6.07000 0.50021 -0.04414 1.30036 -0.12291 0.00920 1.56290 0.45108 2.02318
6.08000 0.49959 -0.08040 1.29941 -0.06675 0.00769 1.55795 0.44824 2.01388
6.09000 0.49860 -0.11660 1.29903 -0.01041 0.01153 1.55148 0.44709 2.01009
6.10000 0.49725 -0.15263 1.29921 0.04611 0.02072 1.54350 0.44762 2.01184
6.11000 0.49555 -0.18839 1.29995 0.10280 0.03527 1.53403 0.44985 2.01915
6.12000 0.49349 -0.22377 1.30126 0.15964 0.05514 1.52309 0.45379 2.03202
6.13000 0.49108 -0.25868 1.30314 0.21663 0.08028 1.51071 0.45948 2.05047
6.14000 0.48832 -0.29302 1.30559 0.27376 0.11065 1.49693 0.46694 2.07453
6.15000 0.48522 -0.32669 1.30862 0.33102 0.14617 1.48179 0.47623 2.10419
6.16000 0.48178 -0.35961 1.31222 0.38838 0.18676 1.46532 0.48739 2.13948
6.17000 0.47803 -0.39169 1.31639 0.44583 0.23231 1.44758 0.50050 2.18039
6.18000 0.47395 -0.42284 1.32113 0.50334 0.28271 1.42861 0.51563 2.22695
6.19000 0.46957 -0.45300 1.32645 0.56089 0.33783 1.40846 0.53286 2.27915
6.20000 0.46490 -0.48209 1.33235 0.61845 0.39752 1.38719 0.55228 2.33700
6.21000 0.45994 -0.51005 1.33882 0.67598 0.46163 1.36486 0.57400 2.40049
6.22000 0.45470 -0.53682 1.34587 0.73345 0.52997 1.34152 0.59813 2.46962
6.23000 0.44920 -0.56236 1.35349 0.79081 0.60236 1.31724 0.62478 2.54439
6.24000 0.44346 -0.58661 1.36169 0.84803 0.67861 1.29209 0.65408 2.62477
6.25000 0.43748 -0.60956 1.37045 0.90505 0.75848 1.26611 0.68617 2.71077
6.26000 0.43127 -0.63116 1.37979 0.96183 0.84176 1.23939 0.72119 2.80234
6.27000 0.42486 -0.65139 1.38969 1.01831 0.92820 1.21199 0.75928 2.89947
6.28000 0.41825 -0.67025 1.40015 1.07442 1.01754 1.18397 0.80060 3.00212
6.29000 0.41146 -0.68773 1.41117 1.13012 1.10954 1.15540 0.84532 3.11025
6.30000 0.40450 -0.70383 1.42275 1.18534 1.20389 1.12634 0.89359 3.22383
6.31000 0.39738 -0.71855 1.43488 1.24001 1.30034 1.09687 0.94560 3.34280
6.32000 0.39013 -0.73192 1.44755 1.29407 1.39856 1.06703 1.00150 3.46710
6.33000 0.38275 -0.74394 1.46076 1.34745 1.49828 1.03691 1.06149 3.59667
6.34000 0.37526 -0.75464 1.47450 1.40007 1.59916 1.00656 1.12573 3.73145
6.35000 0.36766 -0.76405 1.48876 1.45186 1.70090 0.97603 1.19441 3.87134
6.36000 0.35998 -0.77221 1.50353 1.50276 1.80316 0.94539 1.26771 4.01627
6.37000 0.35222 -0.77916 1.51881 1.55269 1.90564 0.91470 1.34581 4.16615
6.38000 0.34440 -0.78493 1.53458 1.60157 2.00798 0.88402 1.42888 4.32088
6.39000 0.33653 -0.78958 1.55084 1.64934 2.10986 0.85338 1.51710 4.48034
6.40000 0.32861 -0.79314 1.56756 1.69591 2.21094 0.82285 1.61064 4.64444
6.41000 0.32067 -0.79566 1.58475 1.74122 2.31090 0.79248 1.70966 4.81304
6.42000 0.31270 -0.79721 1.60238 1.78520 2.40939 0.76230 1.81433 4.98602
6.43000 0.30473 -0.79782 1.62045 1.82778 2.50609 0.73237 1.92479 5.16325
6.44000 0.29675 -0.79756 1.63893 1.86888 2.60067 0.70273 2.04118 5.34458
6.45000 0.28878 -0.79647 1.65782 1.90844 2.69280 0.67342 2.16365 5.52987
6.46000 0.28082 -0.79460 1.67710 1.94640 2.78219 0.64447 2.29231 5.71897
6.47000 0.27289 -0.79202 1.69674 1.98270 2.86851 0.61593 2.42727 5.91170
6.48000 0.26498 -0.78876 1.71675 2.01726 2.95147 0.58782 2.56862 6.10792
6.49000 0.25712 -0.78489 1.73708 2.05004 3.03079 0.56017 2.71646 6.30743
6.50000 0.24929 -0.78045 1.75774 2.08098 3.10619 0.53303 2.87085 6.51007
6.51000 0.24151 -0.77549 1.77870 2.11002 3.17741 0.50640 3.03185 6.71566
6.52000 0.23378 -0.77005 1.79993 2.13712 3.24420 0.48032 3.19948 6.92400
6.53000 0.22611 -0.76418 1.82143 2.16223 3.30632 0.45482 3.37376 7.13490
6.54000 0.21850 -0.75793 1.84317 2.18530 3.36356 0.42990 3.55470 7.34816
6.55000 0.21095 -0.75132 1.86513 2.20629 3.41571 0.40560 3.74227 7.56359
6.56000 0.20347 -0.74441 1.88729 2.22517 3.46260 0.38194 3.93643 7.78097
6.57000 0.19606 -0.73724 1.90963 2.24189 3.50406 0.35892 4.13712 8.00009
6.58000 0.18873 -0.72982 1.93212 2.25643 3.53994 0.33656 4.34426 8.22075
6.59000 0.18147 -0.72220 1.95475 2.26876 3.57012 0.31488 4.55773 8.44273
6.60000 0.17429 -0.71442 1.97749 2.27884 3.59450 0.29388 4.77743 8.66581
6.61000 0.16718 -0.70649 2.00032 2.28667 3.61299 0.27359 5.00319 8.88977
6.62000 0.16016 -0.69844 2.02322 2.29221 3.62553 0.25400 5.23485 9.11438
6.63000 0.15321 -0.69031 2.04616 2.29545 3.63209 0.23513 5.47221 9.33943
6.64000 0.14635 -0.68211 2.06912 2.29638 3.63263 0.21699 5.71505 9.56467
6.65000 0.13957 -0.67386 2.09208 2.29498 3.62719 0.19957 5.96314 9.78990
6.66000 0.13287 -0.66559 2.11501 2.29125 3.61577 0.18289 6.21622 10.01487
6.67000 0.12626 -0.65731 2.13789 2.28519 3.59843 0.16694 6.47400 10.23936
6.68000 0.11973 -0.64905 2.16070 2.27678 3.57524 0.15174 6.73617 10.46315
6.69000 0.11328 -0.64081 2.18342 2.26605 3.54630 0.13728 7.00242 10.68599
6.70000 0.10691 -0.63261 2.20602 2.25298 3.51172 0.12356 7.27239 10.90767
6.71000 0.10062 -0.62446 2.22847 2.23758 3.47165 0.11058 7.54572 11.12795
6.72000 0.09442 -0.61638 2.25076 2.21987 3.42624 0.09835 7.82202 11.34661
6.73000 0.08830 -0.60836 2.27286 2.19986 3.37567 0.08686 8.10089 11.56341
6.74000 0.08225 -0.60044 2.29475 2.17757 3.32014 0.07611 8.38190 11.77815
6.75000 0.07629 -0.59260 2.31641 2.15300 3.25987 0.06609 8.66462 11.99058
6.76000 0.07040 -0.58486 2.33780 2.12619 3.19509 0.05681 8.94859 12.20049
6.77000 0.06459 -0.57723 2.35892 2.09716 3.12606 0.04825 9.23335 12.40767
6.78000 0.05886 -0.56971 2.37974 2.06593 3.05306 0.04042 9.51840 12.61188
6.79000 0.05320 -0.56230 2.40023 2.03253 2.97635 0.03331 9.80327 12.81293
6.80000 0.04761 -0.55501 2.42038 1.99699 2.89625 0.02690 10.08744 13.01059
6.81000 0.04210 -0.54784 2.44017 1.95935 2.81307 0.02121 10.37039 13.20467
6.82000 0.03665 -0.54080 2.45956 1.91964 2.72713 0.01621 10.65162 13.39495
6.83000 0.03128 -0.53388 2.47855 1.87791 2.63876 0.01189 10.93058 13.58124
6.84000 0.02597 -0.52709 2.49711 1.83418 2.54831 0.00826 11.20676 13.76333
6.85000 0.02074 -0.52043 2.51523 1.78851 2.45613 0.00530 11.47960 13.94104
6.86000 0.01557 -0.51391 2.53288 1.74093 2.36259 0.00301 11.74858 14.11417
6.87000 0.01046 -0.50751 2.55004 1.69150 2.26803 0.00137 12.01315 14.28255
6.88000 0.00541 -0.50125 2.56670 1.64027 2.17284 0.00037 12.27278 14.44599
6.89000 0.00043 -0.49511 2.58284 1.58727 2.07738 0.00000 12.52693 14.60431
6.90000 -0.00449 -0.48911 2.59844 1.53258 1.98202 0.00026 12.77508 14.75735
6.91000 -0.00935 -0.48323 2.61349 1.47623 1.88712 0.00112 13.01671 14.90495
6.92000 -0.01415 -0.47749 2.62796 1.41830 1.79307 0.00258 13.25129 15.04694
6.93000 -0.01890 -0.47187 2.64185 1.35882 1.70021 0.00463 13.47833 15.18317
6.94000 -0.02359 -0.46638 2.65513 1.29788 1.60892 0.00725 13.69732 15.31349
6.95000 -0.02823 -0.46101 2.66780 1.23551 1.51954 0.01043 13.90780 15.43777
6.96000 -0.03281 -0.45576 2.67984 1.17180 1.43242 0.01415 14.10929 15.55586
6.97000 -0.03734 -0.45063 2.69123 1.10680 1.34789 0.01841 14.30134 15.66763
6.98000 -0.04182 -0.44562 2.70197 1.04057 1.26627 0.02318 14.48352 15.77297
6.99000 -0.04626 -0.44073 2.71204 0.97318 1.18789 0.02846 14.65541 15.87175
7.00000 -0.05064 -0.43595 2.72143 0.90471 1.11303 0.03422 14.81661 15.96387
7.01000 -0.05498 -0.43128 2.73013 0.83521 1.04200 0.04046 14.96676 16.04922
7.02000 -0.05927 -0.42672 2.73813 0.76477 0.97504 0.04716 15.10551 16.12771
7.03000 -0.06351 -0.42227 2.74542 0.69344 0.91243 0.05430 15.23251 16.19924
7.04000 -0.06771 -0.41792 2.75200 0.62130 0.85439 0.06186 15.34748 16.26374
7.05000 -0.07187 -0.41367 2.75785 0.54843 0.80115 0.06984 15.45013 16.32112
7.06000 -0.07599 -0.40952 2.76296 0.47489 0.75290 0.07821 15.54021 16.37132
7.07000 -0.08006 -0.40547 2.76734 0.40076 0.70981 0.08696 15.61750 16.41427
7.08000 -0.08409 -0.40150 2.77098 0.32611 0.67206 0.09606 15.68180 16.44993
7.09000 -0.08809 -0.39763 2.77386 0.25103 0.63977 0.10551 15.73296 16.47824
7.10000 -0.09205 -0.39384 2.77600 0.17558 0.61306 0.11529 15.77082 16.49917
7.11000 -0.09597 -0.39013 2.77737 0.09984 0.59202 0.12537 15.79529 16.51268
7.12000 -0.09985 -0.38651 2.77799 0.02388 0.57672 0.13574 15.80629 16.51875
7.13000 -0.10370 -0.38296 2.77785 -0.05221 0.56720 0.14639 15.80377 16.51736
7.14000 -0.10751 -0.37948 2.77695 -0.12837 0.56349 0.15728 15.78773 16.50850
7.15000 -0.11129 -0.37608 2.77528 -0.20451 0.56559 0.16842 15.75816 16.49217
7.16000 -0.11503 -0.37274 2.77286 -0.28057 0.57347 0.17977 15.71513 16.46838
7.17000 -0.11874 -0.36946 2.76967 -0.35645 0.58709 0.19132 15.65871 16.43713
7.18000 -0.12242 -0.36625 2.76573 -0.43210 0.60638 0.20306 15.58901 16.39845
7.19000 -0.12607 -0.36309 2.76103 -0.50742 0.63124 0.21495 15.50617 16.35237
7.20000 -0.12968 -0.35998 2.75558 -0.58235 0.66156 0.22699 15.41036 16.29891
7.21000 -0.13327 -0.35692 2.74939 -0.65682 0.69720 0.23916 15.30177 16.23812
7.22000 -0.13682 -0.35391 2.74245 -0.73074 0.73800 0.25143 15.18063 16.17006
7.23000 -0.14035 -0.35094 2.73477 -0.80405 0.78379 0.26378 15.04720 16.09477
7.24000 -0.14384 -0.34800 2.72637 -0.87666 0.83436 0.27621 14.90176 16.01233
7.25000 -0.14731 -0.34509 2.71724 -0.94852 0.88949 0.28868 14.74462 15.92280
7.26000 -0.15074 -0.34222 2.70740 -1.01954 0.94895 0.30119 14.57611 15.82625
7.27000 -0.15415 -0.33936 2.69686 -1.08966 1.01249 0.31371 14.39659 15.72279
7.28000 -0.15753 -0.33653 2.68561 -1.15880 1.07983 0.32622 14.20644 15.61249
7.29000 -0.16088 -0.33371 2.67368 -1.22691 1.15069 0.33871 14.00607 15.49547
7.30000 -0.16420 -0.33090 2.66108 -1.29390 1.22477 0.35115 13.79590 15.37181
7.31000 -0.16750 -0.32809 2.64781 -1.35971 1.30175 0.36353 13.57637 15.24164
7.32000 -0.17077 -0.32528 2.63389 -1.42428 1.38131 0.37582 13.34794 15.10508
7.33000 -0.17400 -0.32247 2.61933 -1.48755 1.46311 0.38802 13.11111 14.96224
7.34000 -0.17722 -0.31964 2.60414 -1.54944 1.54682 0.40010 12.86635 14.81327
7.35000 -0.18040 -0.31679 2.58834 -1.60991 1.63207 0.41204 12.61417 14.65829
7.36000 -0.18355 -0.31392 2.57195 -1.66888 1.71851 0.42383 12.35510 14.49745
7.37000 -0.18668 -0.31101 2.55497 -1.72630 1.80578 0.43545 12.08967 14.33090
7.38000 -0.18977 -0.30807 2.53743 -1.78212 1.89351 0.44688 11.81841 14.15880
7.39000 -0.19284 -0.30508 2.51933 -1.83628 1.98133 0.45810 11.54188 13.98131
7.40000 -0.19587 -0.30204 2.50071 -1.88872 2.06887 0.46909 11.26061 13.79858
7.41000 -0.19888 -0.29893 2.48157 -1.93939 2.15577 0.47985 10.97518 13.61080
7.42000 -0.20185 -0.29576 2.46193 -1.98825 2.24165 0.49034 10.68613 13.41813
7.43000 -0.20479 -0.29251 2.44181 -2.03524 2.32617 0.50056 10.39403 13.22076
7.44000 -0.20770 -0.28917 2.42123 -2.08032 2.40895 0.51049 10.09944 13.01888
7.45000 -0.21058 -0.28573 2.40021 -2.12344 2.48966 0.52011 9.80290 12.81267
7.46000 -0.21342 -0.28219 2.37877 -2.16456 2.56795 0.52941 9.50497 12.60233
7.47000 -0.21622 -0.27853 2.35692 -2.20364 2.64349 0.53837 9.20619 12.38805
7.48000 -0.21899 -0.27474 2.33470 -2.24064 2.71596 0.54697 8.90711 12.17004
7.49000 -0.22171 -0.27082 2.31212 -2.27553 2.78505 0.55520 8.60825 11.94851
7.50000 -0.22440 -0.26674 2.28920 -2.30826 2.85047 0.56305 8.31013 11.72365
7.51000 -0.22705 -0.26250 2.26596 -2.33882 2.91193 0.57050 8.01326 11.49570
7.52000 -0.22965 -0.25808 2.24243 -2.36716 2.96918 0.57754 7.71813 11.26485
7.53000 -0.23221 -0.25347 2.21862 -2.39326 3.02197 0.58415 7.42521 11.03133
7.54000 -0.23472 -0.24866 2.19457 -2.41709 3.07006 0.59032 7.13498 10.79537
7.55000 -0.23718 -0.24363 2.17029 -2.43863 3.11325 0.59605 6.84788 10.55717
7.56000 -0.23959 -0.23837 2.14580 -2.45786 3.15134 0.60130 6.56434 10.31698
7.57000 -0.24195 -0.23285 2.12114 -2.47475 3.18417 0.60608 6.28477 10.07502
7.58000 -0.24425 -0.22707 2.09632 -2.48929 3.21158 0.61037 6.00956 9.83151
7.59000 -0.24649 -0.22100 2.07136 -2.50147 3.23345 0.61417 5.73908 9.58670
7.60000 -0.24867 -0.21462 2.04630 -2.51127 3.24968 0.61745 5.47368 9.34080
7.61000 -0.25078 -0.20793 2.02114 -2.51868 3.26017 0.62021 5.21368 9.09406
7.62000 -0.25282 -0.20089 1.99593 -2.52368 3.26488 0.62245 4.95939 8.84672
7.63000 -0.25480 -0.19349 1.97068 -2.52629 3.26376 0.62415 4.71108 8.59900
7.64000 -0.25669 -0.18571 1.94541 -2.52648 3.25681 0.62530 4.46903 8.35114
7.65000 -0.25851 -0.17753 1.92016 -2.52426 3.24403 0.62590 4.23344 8.10338
7.66000 -0.26024 -0.16892 1.89494 -2.51962 3.22547 0.62594 4.00455 7.85596
7.67000 -0.26189 -0.15986 1.86977 -2.51257 3.20117 0.62541 3.78252 7.60911
7.68000 -0.26344 -0.15034 1.84469 -2.50311 3.17123 0.62431 3.56753 7.36307
7.69000 -0.26489 -0.14032 1.81972 -2.49124 3.13575 0.62264 3.35969 7.11808
7.70000 -0.26624 -0.12979 1.79488 -2.47698 3.09485 0.62038 3.15913 6.87437
7.71000 -0.26748 -0.11872 1.77019 -2.46033 3.04869 0.61754 2.96594 6.63217
7.72000 -0.26861 -0.10708 1.74568 -2.44130 2.99745 0.61411 2.78017 6.39173
7.73000 -0.26962 -0.09487 1.72137 -2.41991 2.94131 0.61010 2.60186 6.15327
7.74000 -0.27051 -0.08205 1.69729 -2.39616 2.88048 0.60549 2.43104 5.91702
7.75000 -0.27126 -0.06861 1.67345 -2.37007 2.81522 0.60030 2.26770 5.68322
7.76000 -0.27188 -0.05452 1.64989 -2.34167 2.74576 0.59453 2.11180 5.45209
7.77000 -0.27235 -0.03976 1.62663 -2.31097 2.67238 0.58817 1.96331 5.22386
7.78000 -0.27267 -0.02433 1.60368 -2.27798 2.59537 0.58123 1.82215 4.99875
7.79000 -0.27284 -0.00819 1.58108 -2.24274 2.51503 0.57372 1.68824 4.77699
7.80000 -0.27283 0.00865 1.55883 -2.20526 2.43168 0.56564 1.56147 4.55880
7.81000 -0.27266 0.02622 1.53698 -2.16557 2.34566 0.55700 1.44172 4.34439
7.82000 -0.27231 0.04451 1.51553 -2.12369 2.25731 0.54782 1.32885 4.13398
7.83000 -0.27177 0.06353 1.49451 -2.07966 2.16699 0.53809 1.22270 3.92779
7.84000 -0.27103 0.08328 1.47394 -2.03349 2.07507 0.52785 1.12311 3.72602
7.85000 -0.27010 0.10376 1.45385 -1.98521 1.98191 0.51709 1.02989 3.52889
7.86000 -0.26896 0.12496 1.43425 -1.93487 1.88791 0.50583 0.94285 3.33659
7.87000 -0.26760 0.14685 1.41516 -1.88248 1.79345 0.49410 0.86178 3.14934
7.88000 -0.26602 0.16942 1.39660 -1.82808 1.69893 0.48191 0.78647 2.96732
7.89000 -0.26421 0.19264 1.37860 -1.77171 1.60474 0.46929 0.71670 2.79073
7.90000 -0.26216 0.21648 1.36118 -1.71340 1.51128 0.45625 0.65224 2.61977
7.91000 -0.25988 0.24088 1.34434 -1.65319 1.41894 0.44283 0.59285 2.45462
7.92000 -0.25734 0.26581 1.32812 -1.59111 1.32813 0.42904 0.53831 2.29548
7.93000 -0.25456 0.29120 1.31252 -1.52721 1.23922 0.41493 0.48836 2.14251
7.94000 -0.25152 0.31698 1.29758 -1.46152 1.15261 0.40052 0.44277 1.99590
7.95000 -0.24822 0.34308 1.28330 -1.39410 1.06868 0.38584 0.40130 1.85581
7.96000 -0.24466 0.36942 1.26970 -1.32499 0.98781 0.37092 0.36370 1.72243
7.97000 -0.24083 0.39590 1.25681 -1.25424 0.91034 0.35581 0.32975 1.59590
7.98000 -0.23674 0.42242 1.24462 -1.18189 0.83665 0.34055 0.29920 1.47640
7.99000 -0.23238 0.44888 1.23317 -1.10801 0.76705 0.32517 0.27185 1.36407
8.00000 -0.22776 0.47516 1.22247 -1.03265 0.70189 0.30971 0.24746 1.25906
8.01000 -0.22288 0.50113 1.21252 -0.95587 0.64146 0.29422 0.22583 1.16151
8.02000 -0.21774 0.52668 1.20336 -0.87774 0.58606 0.27873 0.20677 1.07156
8.03000 -0.21235 0.55168 1.19497 -0.79832 0.53596 0.26330 0.19007 0.98934
8.04000 -0.20671 0.57598 1.18739 -0.71769 0.49141 0.24797 0.17558 0.91497
8.05000 -0.20083 0.59947 1.18062 -0.63593 0.45266 0.23278 0.16313 0.84856
8.06000 -0.19472 0.62201 1.17468 -0.55310 0.41989 0.21778 0.15256 0.79023
8.07000 -0.18839 0.64346 1.16957 -0.46931 0.39331 0.20301 0.14376 0.74008
8.08000 -0.18186 0.66371 1.16529 -0.38463 0.37306 0.18851 0.13661 0.69818
8.09000 -0.17512 0.68264 1.16188 -0.29917 0.35929 0.17433 0.13102 0.66464
8.10000 -0.16821 0.70013 1.15931 -0.21302 0.35209 0.16051 0.12690 0.63951
8.11000 -0.16113 0.71608 1.15762 -0.12627 0.35155 0.14709 0.12422 0.62286
8.12000 -0.15389 0.73041 1.15679 -0.03904 0.35772 0.13411 0.12292 0.61475
8.13000 -0.14652 0.74304 1.15684 0.04856 0.37062 0.12160 0.12299 0.61521
8.14000 -0.13904 0.75391 1.15776 0.13642 0.39024 0.10960 0.12444 0.62428
8.15000 -0.13145 0.76296 1.15957 0.22443 0.41654 0.09814 0.12731 0.64198
8.16000 -0.12378 0.77017 1.16225 0.31248 0.44945 0.08724 0.13163 0.66832
8.17000 -0.11605 0.77552 1.16582 0.40043 0.48888 0.07693 0.13747 0.70329
8.18000 -0.10828 0.77901 1.17026 0.48818 0.53470 0.06723 0.14494 0.74688
8.19000 -0.10048 0.78065 1.17558 0.57559 0.58675 0.05817 0.15414 0.79906
8.20000 -0.09267 0.78047 1.18177 0.66256 0.64485 0.04975 0.16520 0.85979
8.21000 -0.08488 0.77853 1.18883 0.74896 0.70877 0.04198 0.17828 0.92903
8.22000 -0.07711 0.77487 1.19675 0.83466 0.77829 0.03488 0.19354 1.00672
8.23000 -0.06938 0.76956 1.20552 0.91955 0.85313 0.02846 0.21119 1.09277
8.24000 -0.06172 0.76270 1.21513 1.00352 0.93299 0.02270 0.23141 1.18710
8.25000 -0.05414 0.75436 1.22558 1.08645 1.01757 0.01761 0.25444 1.28963
8.26000 -0.04664 0.74464 1.23686 1.16823 1.10652 0.01319 0.28051 1.40023
8.27000 -0.03925 0.73366 1.24895 1.24875 1.19949 0.00943 0.30987 1.51879
8.28000 -0.03197 0.72150 1.26183 1.32790 1.29609 0.00633 0.34277 1.64519
8.29000 -0.02482 0.70829 1.27550 1.40559 1.39593 0.00385 0.37950 1.77928
8.30000 -0.01781 0.69414 1.28994 1.48171 1.49859 0.00201 0.42031 1.92091
8.31000 -0.01094 0.67914 1.30513 1.55617 1.60366 0.00077 0.46551 2.06993
8.32000 -0.00423 0.66343 1.32105 1.62888 1.71068 0.00012 0.51538 2.22618
8.33000 0.00233 0.64709 1.33770 1.69976 1.81922 0.00004 0.57020 2.38946
8.34000 0.00871 0.63023 1.35504 1.76872 1.92883 0.00050 0.63028 2.55961
8.35000 0.01493 0.61295 1.37307 1.83568 2.03903 0.00150 0.69589 2.73642
8.36000 0.02097 0.59535 1.39175 1.90057 2.14936 0.00300 0.76734 2.91970
8.37000 0.02684 0.57750 1.41107 1.96333 2.25936 0.00498 0.84489 3.10924
8.38000 0.03252 0.55950 1.43101 2.02388 2.36857 0.00742 0.92884 3.30483
8.39000 0.03803 0.54142 1.45154 2.08216 2.47651 0.01029 1.01944 3.50625
8.40000 0.04335 0.52332 1.47264 2.13812 2.58274 0.01357 1.11696 3.71328
8.41000 0.04849 0.50527 1.49430 2.19170 2.68680 0.01723 1.22164 3.92567
8.42000 0.05345 0.48733 1.51647 2.24285 2.78825 0.02125 1.33371 4.14321
8.43000 0.05824 0.46954 1.53914 2.29151 2.88666 0.02560 1.45338 4.36564
8.44000 0.06285 0.45196 1.56229 2.33766 2.98160 0.03026 1.58086 4.59272
8.45000 0.06728 0.43462 1.58589 2.38124 3.07268 0.03520 1.71633 4.82420
8.46000 0.07154 0.41755 1.60991 2.42221 3.15950 0.04040 1.85994 5.05983
8.47000 0.07563 0.40079 1.63432 2.46056 3.24169 0.04583 2.01183 5.29936
8.48000 0.07956 0.38435 1.65911 2.49623 3.31890 0.05148 2.17213 5.54251
8.49000 0.08332 0.36826 1.68424 2.52921 3.39079 0.05732 2.34092 5.78903
8.50000 0.08692 0.35254 1.70969 2.55946 3.45706 0.06332 2.51826 6.03865
8.51000 0.09037 0.33719 1.73542 2.58697 3.51742 0.06947 2.70421 6.29110
8.52000 0.09367 0.32223 1.76142 2.61172 3.57161 0.07575 2.89877 6.54612
8.53000 0.09682 0.30767 1.78764 2.63368 3.61939 0.08213 3.10192 6.80343
8.54000 0.09982 0.29349 1.81408 2.65285 3.66054 0.08859 3.31363 7.06276
8.55000 0.10269 0.27972 1.84069 2.66921 3.69489 0.09512 3.53382 7.32383
8.56000 0.10542 0.26634 1.86745 2.68276 3.72228 0.10170 3.76239 7.58637
8.57000 0.10802 0.25336 1.89434 2.69348 3.74259 0.10831 3.99920 7.85009
8.58000 0.11049 0.24077 1.92131 2.70138 3.75571 0.11493 4.24410 8.11473
8.59000 0.11283 0.22856 1.94836 2.70645 3.76158 0.12154 4.49689 8.38001
8.60000 0.11506 0.21673 1.97543 2.70869 3.76016 0.12813 4.75736 8.64565
8.61000 0.11717 0.20526 2.00252 2.70812 3.75144 0.13469 5.02524 8.91136
8.62000 0.11917 0.19417 2.02959 2.70473 3.73544 0.14120 5.30025 9.17689
8.63000 0.12105 0.18342 2.05661 2.69855 3.71222 0.14764 5.58208 9.44194
8.64000 0.12284 0.17301 2.08355 2.68957 3.68186 0.15401 5.87039 9.70625
8.65000 0.12451 0.16294 2.11039 2.67781 3.64446 0.16028 6.16481 9.96954
8.66000 0.12610 0.15319 2.13710 2.66330 3.60017 0.16645 6.46493 10.23155
8.67000 0.12758 0.14376 2.16364 2.64604 3.54915 0.17250 6.77034 10.49199
8.68000 0.12897 0.13462 2.19001 2.62607 3.49159 0.17843 7.08059 10.75061
8.69000 0.13027 0.12577 2.21616 2.60341 3.42773 0.18422 7.39519 11.00714
8.70000 0.13149 0.11721 2.24207 2.57809 3.35781 0.18986 7.71365 11.26132
8.71000 0.13262 0.10891 2.26771 2.55013 3.28209 0.19534 8.03545 11.51288
8.72000 0.13367 0.10086 2.29306 2.51958 3.20088 0.20066 8.36003 11.76157
8.73000 0.13464 0.09307 2.31809 2.48645 3.11449 0.20580 8.68685 12.00713
8.74000 0.13553 0.08551 2.34278 2.45080 3.02326 0.21075 9.01531 12.24933
8.75000 0.13635 0.07817 2.36710 2.41265 2.92756 0.21551 9.34482 12.48790
8.76000 0.13709 0.07105 2.39103 2.37206 2.82776 0.22008 9.67477 12.72261
8.77000 0.13777 0.06413 2.41453 2.32906 2.72425 0.22443 10.00453 12.95322
8.78000 0.13838 0.05741 2.43760 2.28371 2.61745 0.22858 10.33346 13.17949
8.79000 0.13892 0.05088 2.46020 2.23604 2.50778 0.23250 10.66092 13.40120
8.80000 0.13939 0.04452 2.48231 2.18612 2.39567 0.23620 10.98626 13.61813
8.81000 0.13981 0.03832 2.50392 2.13399 2.28157 0.23967 11.30881 13.83005
8.82000 0.14016 0.03229 2.52499 2.07972 2.16593 0.24291 11.62791 14.03675
8.83000 0.14045 0.02640 2.54550 2.02334 2.04922 0.24591 11.94289 14.23802
8.84000 0.14069 0.02066 2.56545 1.96494 1.93190 0.24866 12.25310 14.43366
8.85000 0.14087 0.01504 2.58479 1.90456 1.81443 0.25117 12.55788 14.62348
8.86000 0.14099 0.00955 2.60353 1.84227 1.69729 0.25343 12.85655 14.80728
8.87000 0.14106 0.00418 2.62163 1.77813 1.58094 0.25544 13.14849 14.98487
8.88000 0.14108 -0.00109 2.63909 1.71222 1.46585 0.25720 13.43304 15.15609
8.89000 0.14104 -0.00625 2.65587 1.64459 1.35248 0.25870 13.70957 15.32075
8.90000 0.14095 -0.01132 2.67197 1.57532 1.24127 0.25995 13.97748 15.47870
8.91000 0.14081 -0.01630 2.68737 1.50448 1.13269 0.26093 14.23616 15.62978
8.92000 0.14062 -0.02120 2.70206 1.43214 1.02716 0.26166 14.48501 15.77383
8.93000 0.14039 -0.02603 2.71601 1.35838 0.92510 0.26213 14.72349 15.91072
8.94000 0.14010 -0.03079 2.72922 1.28327 0.82692 0.26234 14.95103 16.04030
8.95000 0.13977 -0.03549 2.74167 1.20689 0.73303 0.26230 15.16713 16.16245
8.96000 0.13939 -0.04014 2.75336 1.12932 0.64379 0.26199 15.37127 16.27706
8.97000 0.13897 -0.04474 2.76426 1.05063 0.55956 0.26143 15.56300 16.38399
8.98000 0.13850 -0.04929 2.77436 0.97091 0.48069 0.26062 15.74185 16.48316
8.99000 0.13798 -0.05381 2.78367 0.89024 0.40749 0.25955 15.90741 16.57445
